pt_date,pd_segment,tenor,odr_loan
2023-10-31,Digital_KPL,141,0
2023-10-31,Digital_KPL,81,0
2023-10-31,Digital_KPL,99,0
2023-10-31,Digital_PYL,12,0
2023-10-31,Digital_KPL,14,0
2023-10-31,Digital_BCL,6,0.08505767554657054
2023-10-31,Digital_KPL,34,0
2023-10-31,Digital_KPL,144,0
2023-10-31,Digital_KPL,13,0
2023-10-31,Digital_PYL,18,0
2023-10-31,Digital_KPL,177,0
2023-10-31,Digital_SPL,12,0.07437022315873647
2023-10-31,Digital_KPL,116,0
2023-10-31,Digital_AKL,9,0.001922508133688258
2023-10-31,Digital_KPL,139,0
2023-10-31,Digital_EML,21,0
2023-10-31,Digital_KPL,93,0
2023-10-31,Digital_KPL,143,0
2023-10-31,Digital_KPL,108,0
2023-10-31,Digital_KPL,67,0
2023-10-31,Digital_KPL,100,0
2023-10-31,Digital_KPL,71,0
2023-10-31,Digital_KPL,37,0
2023-10-31,Digital_KPL,23,0
2023-10-31,Digital_KPL,80,0
2023-10-31,Digital_KPL,62,0
2023-10-31,Digital_KPL,118,0
2023-10-31,Digital_KPL,57,0
2023-10-31,Digital_RCL,1,0
2023-10-31,Digital_KPL,115,0
2023-10-31,Digital_KPL,152,0
2023-10-31,Digital_KPL,105,0
2023-10-31,Digital_KPL,24,0
2023-10-31,Digital_KPL,50,0
2023-10-31,Digital_KPL,55,0
2023-10-31,Digital_KPL,22,0
2023-09-30,Digital_AKL,9,0.0008625026953209229
2023-09-30,Digital_UDL,3,0
2023-09-30,Digital_KPL,91,0
2023-09-30,Digital_KPL,74,0
2023-09-30,Digital_KPL,68,0
2023-09-30,Digital_KPL,59,0
2023-09-30,Digital_KPL,33,0
2023-09-30,Digital_BCL,12,0.11165223976126373
2023-09-30,Digital_KPL,57,0
2023-09-30,Digital_SPL,6,0.0664074662287533
2023-09-30,Digital_KPL,62,0
2023-09-30,Digital_KPL,103,0
2023-09-30,Digital_AKL,2,0
2023-09-30,Digital_KPL,21,0
2023-09-30,Digital_RCL,3,0.00008119848970809142
2023-09-30,Digital_KPL,175,0
2023-09-30,Digital_PYL,6,0
2023-09-30,Digital_KPL,178,0
2023-09-30,Digital_EAL,4,0.00007234528959819426
2023-09-30,Digital_EML,36,0
2023-09-30,Digital_KPL,29,0
2023-09-30,Digital_KPL,13,0
2023-09-30,Digital_RCL,1,0
2023-09-30,Digital_KPL,55,0
2023-09-30,Digital_KPL,79,0
2023-09-30,Digital_KPL,60,0
2023-09-30,Digital_KPL,53,0
2023-09-30,Digital_KPL,54,0
2023-09-30,Digital_EML,14,0
2023-09-30,Digital_KPL,105,0
2023-09-30,Digital_KPL,19,0
2023-09-30,Digital_EML,25,0
2023-07-31,Digital_SPL,1,0.04017640938872245
2023-07-31,Digital_KPL,152,0
2023-07-31,Digital_KPL,75,0
2023-07-31,Digital_SCL,12,0.10435795225511713
2023-07-31,Digital_KPL,46,0
2023-07-31,Digital_KPL,67,0
2023-07-31,Digital_KPL,154,0
2023-07-31,Digital_KPL,143,0
2023-07-31,Digital_SCL,6,0.06042106208196795
2023-07-31,Digital_KPL,139,0
2023-07-31,Digital_BCL,12,0.11298872989520471
2023-07-31,Digital_RCL,4,0
2023-07-31,Digital_EML,48,0
2023-07-31,Digital_KPL,179,0
2023-07-31,Digital_SCL,3,0.024357421612165253
2023-07-31,Digital_KPL,37,0
2023-07-31,Digital_KPL,19,0
2023-07-31,Digital_KPL,115,0
2023-07-31,Digital_KPL,42,0
2023-07-31,Digital_EML,16,0
2023-07-31,Digital_KPL,100,0
2023-07-31,Digital_EML,26,0
2023-07-31,Digital_KPL,12,0
2023-07-31,Digital_KPL,120,0
2023-07-31,Digital_KPL,99,0
2023-07-31,Digital_KPL,57,0
2023-07-31,Digital_KPL,82,0
2023-07-31,Digital_KPL,43,0
2023-07-31,Digital_PYL,24,0
2023-07-31,Digital_KPL,48,0
2023-07-31,Digital_KPL,94,0
2023-07-31,Digital_KPL,101,0
2023-09-30,Digital_EML,60,0
2023-09-30,Digital_EML,16,0
2023-09-30,Digital_KPL,49,0
2023-09-30,Digital_KPL,98,0
2023-09-30,Digital_SCL,3,0.027824858757062147
2023-09-30,Digital_KPL,58,0
2023-09-30,Digital_EML,48,0
2023-09-30,Digital_KPL,72,0
2023-09-30,Digital_KPL,44,0
2023-09-30,Digital_KPL,100,0
2023-09-30,Digital_EML,21,0
2023-09-30,Digital_KPL,32,0
2023-09-30,Digital_KPL,139,0
2023-09-30,Digital_BCL,3,0.05624647711235522
2023-09-30,Digital_KPL,140,0
2023-09-30,Digital_KPL,85,0
2023-09-30,Digital_KPL,104,0
2023-09-30,Digital_KPL,22,0
2023-09-30,Digital_EML,12,0
2023-09-30,Digital_KPL,96,0
2023-09-30,Digital_AKL,1,0
2023-09-30,Digital_EAL,6,0.00045608677546649746
2023-09-30,Digital_SCL,6,0.0645117845117845
2023-09-30,Digital_PYL,18,0
2023-09-30,Digital_KPL,45,0
2023-09-30,Digital_KPL,35,0
2023-09-30,Digital_EML,28,0
2023-09-30,Digital_KPL,95,0
2023-09-30,Digital_KPL,48,0
2023-09-30,Digital_KPL,144,0
2023-09-30,Digital_KPL,24,0
2023-09-30,Digital_KPL,56,0
2023-09-30,Digital_KPL,69,0
2023-09-30,Digital_KPL,18,0
2023-09-30,Digital_KPL,12,0
2023-09-30,Digital_KPL,152,0
2023-09-30,Digital_KPL,116,0
2023-09-30,Digital_KPL,101,0
2023-09-30,Digital_KPL,20,0
2023-09-30,Digital_KPL,30,0
2023-07-31,Digital_SPL,24,0.0005659309564233164
2023-07-31,Digital_EML,12,0
2023-07-31,Digital_AKL,9,0
2023-07-31,Digital_AKL,6,0.0006732564188879028
2023-07-31,Digital_KPL,174,0
2023-07-31,Digital_KPL,180,0
2023-07-31,Digital_KPL,14,0
2023-07-31,Digital_KPL,47,0
2023-07-31,Digital_BCL,3,0.05418384634337259
2023-07-31,Digital_KPL,35,0
2023-07-31,Digital_KPL,62,0
2023-07-31,Digital_RCL,2,0.000010736756211213467
2023-07-31,Digital_AKL,2,0
2023-07-31,Digital_KPL,176,0
2023-07-31,Digital_AKL,3,0.0002094789211835559
2023-07-31,Digital_KPL,91,0
2023-07-31,Digital_KPL,177,0
2023-07-31,Digital_KPL,164,0
2023-07-31,Digital_KPL,32,0
2023-07-31,Digital_KPL,60,0
2023-07-31,Digital_KPL,65,0
2023-07-31,Digital_KPL,59,0
