pt_date,pd_segment,tenor,odr_loan
2024-01-31,Digital_KPL,85,0
2024-01-31,Digital_KPL,72,0
2024-01-31,Digital_KPL,142,0
2023-12-31,Digital_RCL,2,0.000020781811758349094
2023-12-31,Digital_UDL,6,0
2023-12-31,Digital_KPL,99,0
2023-12-31,Digital_KPL,37,0
2023-12-31,Digital_SPL,18,0.008094018657398939
2023-12-31,Digital_KPL,98,0
2023-12-31,Digital_KPL,180,0
2023-12-31,Digital_KPL,74,0
2023-12-31,Digital_SPL,3,0.020488659236126243
2023-12-31,Digital_KPL,83,0
2023-12-31,Digital_EAL,2,0
2023-12-31,Digital_KPL,86,0
2023-12-31,Digital_KPL,117,0
2023-12-31,Digital_KPL,179,0
2023-12-31,Digital_SPL,12,0.036291985674541886
2023-12-31,Digital_KPL,105,0
2023-12-31,Digital_KPL,140,0
2023-12-31,Digital_PYL,12,0
2023-12-31,Digital_KPL,82,0
2023-12-31,Digital_EML,48,0
2023-12-31,Digital_KPL,176,0
2023-12-31,Digital_KPL,175,0
2023-12-31,Digital_KPL,72,0
2023-12-31,Digital_KPL,154,0
2023-12-31,Digital_KPL,68,0
2023-12-31,Digital_KPL,44,0
2023-12-31,Digital_KPL,58,0
2023-12-31,Digital_KPL,130,0
2023-12-31,Digital_EML,21,0
2023-12-31,Digital_KPL,142,0
2023-12-31,Digital_KPL,79,0
2023-12-31,Digital_KPL,116,0
2023-12-31,Digital_KPL,143,0
2023-12-31,Digital_KPL,17,0
2023-12-31,Digital_KPL,29,0
2023-12-31,Digital_KPL,120,0
2023-12-31,Digital_KPL,109,0
2024-01-31,Digital_RCL,4,0.00019147306612203217
2024-01-31,Digital_KPL,82,0
2024-01-31,Digital_UDL,12,0
2024-01-31,Digital_KPL,130,0
2024-01-31,Digital_PYL,24,0
2024-01-31,Digital_EML,28,0
2024-01-31,Digital_KPL,101,0
2024-01-31,Digital_KPL,120,0
2024-01-31,Digital_KPL,17,0
2024-01-31,Digital_BCL,3,0.02769298332479409
2024-01-31,Digital_APL,3,0.00009360666479453337
2024-01-31,Digital_KPL,103,0
2024-01-31,Digital_KPL,84,0
2024-01-31,Digital_SPL,1,0.030275157582795177
2024-01-31,Digital_UDL,6,0
2024-01-31,Digital_KPL,104,0
2024-01-31,Digital_KPL,100,0
2024-01-31,Digital_KPL,24,0
2024-01-31,Digital_KPL,54,0
2024-01-31,Digital_EML,21,0
2024-01-31,Digital_KPL,97,0
2024-01-31,Digital_KPL,55,0
2024-01-31,Digital_EML,24,0
2024-01-31,Digital_KPL,57,0
2024-01-31,Digital_KPL,164,0
2024-01-31,Digital_KPL,132,0
2024-01-31,Digital_KPL,14,0
2024-01-31,Digital_KPL,33,0
2024-01-31,Digital_KPL,62,0
2024-01-31,Digital_EML,60,0.025
2024-01-31,Digital_KPL,144,0
2024-01-31,Digital_KPL,95,0
2024-01-31,Digital_KPL,115,0
2024-01-31,Digital_KPL,59,0
2024-01-31,Digital_KPL,35,0
2024-01-31,Digital_KPL,45,0
2023-10-31,Digital_SPL,6,0.03275078564933496
2023-10-31,Digital_KPL,103,0
2023-10-31,Digital_SPL,12,0.03903091354482321
2023-10-31,Digital_KPL,97,0
2023-10-31,Digital_KPL,57,0
2023-10-31,Digital_KPL,152,0
2023-10-31,Digital_BCL,12,0.05681214794020553
2023-10-31,Digital_KPL,176,0
2023-10-31,Digital_SPL,3,0.0194609552466952
2023-10-31,Digital_KPL,17,0
2023-10-31,Digital_KPL,141,0
2023-10-31,Digital_KPL,179,0
2023-10-31,Digital_AKL,1,0
2023-10-31,Digital_SPL,1,0.018847866541376112
2023-10-31,Digital_KPL,23,0
2023-10-31,Digital_KPL,101,0
2023-10-31,Digital_KPL,25,0
2023-10-31,Digital_KPL,132,0
2023-10-31,Digital_RCL,4,0
2023-10-31,Digital_KPL,83,0
2023-10-31,Digital_KPL,85,0
2023-10-31,Digital_KPL,26,0
2023-10-31,Digital_KPL,59,0
2023-10-31,Digital_EML,36,0
2023-10-31,Digital_KPL,116,0
2023-10-31,Digital_KPL,49,0
2023-10-31,Digital_EML,24,0
2023-10-31,Digital_EML,12,0
2023-10-31,Digital_RCL,2,0.000016217048983596456
2023-10-31,Digital_EML,29,0
2023-10-31,Digital_KPL,22,0
2023-10-31,Digital_KPL,84,0
2023-10-31,Digital_SPL,18,0.0007913669064748202
2023-10-31,Digital_KPL,70,0
2023-10-31,Digital_KPL,60,0
2023-10-31,Digital_KPL,13,0
2023-10-31,Digital_KPL,96,0
2023-10-31,Digital_KPL,12,0
2023-10-31,Digital_EML,25,0
2023-10-31,Digital_KPL,139,0
2023-10-31,Digital_EML,26,0
2023-10-31,Digital_KPL,120,0
2023-10-31,Digital_KPL,156,0
2023-10-31,Digital_EAL,4,0
2023-10-31,Digital_EML,60,0
2023-10-31,Digital_KPL,79,0
2023-10-31,Digital_KPL,108,0
2023-10-31,Digital_PYL,24,0
2023-10-31,Digital_RCL,3,0.00005344985401508622
2023-10-31,Digital_KPL,33,0
2023-10-31,Digital_KPL,128,0
2023-10-31,Digital_KPL,44,0
2023-10-31,Digital_KPL,61,0
2023-10-31,Digital_KPL,35,0
2023-10-31,Digital_KPL,144,0
2023-10-31,Digital_KPL,54,0
2023-10-31,Digital_KPL,56,0
2023-10-31,Digital_KPL,19,0
2023-10-31,Digital_KPL,118,0
2023-10-31,Digital_KPL,142,0
2023-10-31,Digital_KPL,166,0
2023-10-31,Digital_KPL,178,0
2023-10-31,Digital_KPL,72,0
2023-10-31,Digital_KPL,43,0
2023-10-31,Digital_KPL,30,0
2023-10-31,Digital_KPL,94,0
2023-10-31,Digital_KPL,105,0
2023-10-31,Digital_KPL,100,0
2023-10-31,Digital_EML,21,0
2023-10-31,Digital_KPL,69,0
2023-12-31,Digital_AKL,6,0.0019400473852281702
2023-12-31,Digital_KPL,46,0
2023-12-31,Digital_KPL,65,0
2023-12-31,Digital_KPL,178,0
2023-12-31,Digital_KPL,26,0
2023-12-31,Digital_KPL,43,0
2023-12-31,Digital_KPL,80,0
2023-12-31,Digital_KPL,119,0
2023-12-31,Digital_AKL,1,0
2023-12-31,Digital_UDL,3,0
2023-12-31,Digital_KPL,31,0
2023-12-31,Digital_KPL,174,0
2023-12-31,Digital_KPL,45,0
2023-12-31,Digital_EAL,9,0
2023-12-31,Digital_KPL,93,0
2023-12-31,Digital_KPL,102,0
2023-12-31,Digital_UDL,12,0
2023-12-31,Digital_SPL,24,0.014061295553015603
2023-12-31,Digital_EML,29,0
2023-12-31,Digital_AKL,9,0.0016726711271230056
2023-12-31,Digital_KPL,165,0
2023-12-31,Digital_KPL,36,0
2023-12-31,Digital_KPL,118,0
2023-12-31,Digital_EML,28,0
2023-12-31,Digital_EML,12,0
2023-12-31,Digital_KPL,35,0
2023-12-31,Digital_KPL,50,0
2023-12-31,Digital_KPL,96,0
2023-12-31,Digital_KPL,84,0
2023-12-31,Digital_KPL,164,0
2023-12-31,Digital_KPL,67,0
2023-12-31,Digital_KPL,48,0
2023-12-31,Digital_KPL,62,0
2023-12-31,Digital_KPL,18,0
2023-12-31,Digital_KPL,139,0
2023-12-31,Digital_KPL,53,0
2023-12-31,Digital_KPL,71,0
2023-12-31,Digital_KPL,91,0
2023-12-31,Digital_KPL,166,0
2023-12-31,Digital_KPL,20,0
2023-12-31,Digital_KPL,14,0
2023-11-30,Digital_KPL,60,0
2023-11-30,Digital_RCL,2,0.000059803604961307066
2023-11-30,Digital_KPL,115,0
2023-11-30,Digital_KPL,130,0
2023-11-30,Digital_KPL,105,0
2023-11-30,Digital_SPL,24,0.010524534686971235
2023-11-30,Digital_BCL,12,0.05570796502883889
2023-11-30,Digital_KPL,117,0
2023-11-30,Digital_AKL,2,0
