ec_number,pd_segment,tenor,period,ecl_bucket,avg_marginal_pd_loan,avg_marginal_pd_client,avg_marginal_pd_balance,wa_marginal_pd_loan,wa_marginal_pd_client,wa_marginal_pd_balance,pt_date
EC2,Digital_SPL,3,15,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,7,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,25,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,2,2,4,0.051740922,0.051870648,0.036016,0.084480601,0.08551372,0.067066,3/31/2024
EC2,Digital_SPL,24,7,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,21,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,22,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,26,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,4,1,0.007603387,0.007465497,0.007402,0.008079915,0.007908922,0.007797,3/31/2024
EC2,Digital_SPL,6,29,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,6,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,4,1,0.057568927,0.063190201,0.069088,0.056463561,0.063283487,0.067626,3/31/2024
EC2,Digital_SPL,3,27,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,3,4,0.003618473,0.004498327,0.000905,0.003297609,0.003989362,0.000244,3/31/2024
EC2,Digital_SPL,6,3,4,0.00346208,0.003975762,0.004502,0.000356547,0.000615779,0.001979,3/31/2024
EC2,Digital_BCL,6,8,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,4,1,0.028335551,0.03153794,0.037871,0.028710429,0.031843607,0.037923,3/31/2024
EC2,Digital_BCL,12,17,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,16,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,19,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,3,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,7,1,0.005555556,0.005555556,0.005448,3.20633E-05,3.44195E-05,0.000024,3/31/2024
EC2,Digital_BCL,6,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_SPL,12,16,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,22,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,19,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,14,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,7,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,7,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,12,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,19,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,7,1,0.042698475,0.042344812,0.044253,0.000592292,0.001189193,0.000825,3/31/2024
EC2,Digital_SPL,24,5,1,0.508951913,0.506713727,0.516079,0.440217865,0.450196635,0.450122,3/31/2024
EC2,Digital_SCL,3,16,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,24,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,23,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,18,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,21,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,9,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,15,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,10,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,23,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,9,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,23,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,8,4,1,0.427264766,0.427264766,0.443789,0.427264766,0.427264766,0.443789,3/31/2024
EC2,Digital_SPL,12,12,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,10,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,13,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,26,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_BCL,12,23,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,5,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,10,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,14,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,18,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,4,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,9,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,6,1,0.071582547,0.084780613,0.07936,0.022484243,0.025380044,0.026825,3/31/2024
EC2,Digital_SCL,12,19,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,11,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,2,4,0.949778771,0.947336773,0.96322,0.947232172,0.943461207,0.96237,3/31/2024
EC2,Digital_SPL,6,7,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,20,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,19,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,21,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,3,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_BCL,3,23,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,3,3,0.934781266,0.931010878,0.938622,0.934725849,0.929765886,0.929126,3/31/2024
EC2,Digital_RCL,4,3,2,0.010859237,0.010859237,0.009444,0.010859237,0.010859237,0.009444,3/31/2024
EC2,Digital_AKL,2,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_SPL,12,26,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,22,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,3,5,2,0.000551876,0.000572082,0.000459,0.000224366,0.00024108,0.000212,3/31/2024
EC2,Digital_SPL,6,9,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,21,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,22,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,27,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,25,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,14,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,8,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,15,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,9,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,18,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,16,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,24,6,1,0.312496429,0.315020891,0.305459,0.170399302,0.177809473,0.171463,3/31/2024
EC2,Digital_EML,60,17,1,0.75,0.75,0.806158,0.75,0.75,0.806158,3/31/2024
EC2,Digital_BCL,3,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,10,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,19,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,17,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,5,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,6,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,12,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,19,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,14,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,5,2,0.17359593,0.185475061,0.182994,0.128297359,0.137652064,0.135842,3/31/2024
EC2,Digital_SCL,6,10,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,26,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,20,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,4,3,0.031353045,0.027482773,0.03224,0.012847966,0.011185682,0.01238,3/31/2024
EC2,Digital_SCL,3,5,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,20,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,20,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,18,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,6,1,0.002418456,0.002514039,0.002712,0.00181333,0.00184238,0.002233,3/31/2024
EC2,Digital_RCL,3,6,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,22,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,22,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,7,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,17,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,11,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,26,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,15,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,20,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,28,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,25,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,17,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,7,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,4,3,0.003152668,0.004088635,0.003983,0.002950364,0.003943848,0.004619,3/31/2024
EC2,Digital_SPL,3,7,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,15,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,8,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,6,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,21,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,24,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,29,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,6,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,14,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,5,2,0.031446005,0.031863866,0.02366,0.015353107,0.017177285,0.014613,3/31/2024
EC2,Digital_BCL,2,22,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,20,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,14,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,28,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,27,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,22,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,19,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,13,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,12,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,18,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,19,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,4,1,0.003854366,0.003104359,0.005816,0.003645643,0.00292324,0.005699,3/31/2024
EC2,Digital_BCL,6,4,2,0.587354043,0.586996976,0.632735,0.590304382,0.572139468,0.625977,3/31/2024
EC2,Digital_SPL,12,29,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,11,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,3,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,16,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,12,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,10,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_PYL,24,5,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,19,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,4,4,1,0.092627189,0.096585527,0.131803,0.110057678,0.111032674,0.160235,3/31/2024
EC2,Digital_BCL,12,25,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,24,5,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,29,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,11,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,4,3,0.011081837,0.009734512,0.008812,0.003691759,0.004462125,0.003691,3/31/2024
EC2,Digital_SPL,3,6,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,4,4,1,0.046943941,0.046857079,0.050485,0.035806117,0.034616876,0.04995,3/31/2024
EC2,Digital_BCL,3,15,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,11,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,9,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_EML,60,15,1,0.058823529,0.058823529,0.021215,0.058823529,0.058823529,0.021215,3/31/2024
EC2,Digital_SCL,3,15,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,23,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,6,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,25,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,15,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,21,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,6,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,4,1,0.349844463,0.331663076,0.442148,0.370322875,0.345767121,0.459608,3/31/2024
EC2,Digital_SPL,18,5,2,0.227078148,0.241832858,0.225307,0.276595745,0.296137339,0.279041,3/31/2024
EC2,Digital_SCL,6,21,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,28,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,21,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,13,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,3,3,0.852228459,0.848013007,0.88245,0.863169003,0.85609305,0.890904,3/31/2024
EC2,Digital_BCL,3,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,6,1,0.22713558,0.233111381,0.261476,0.25751394,0.261416909,0.319853,3/31/2024
EC2,Digital_SCL,6,5,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,18,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,16,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,20,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,16,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,14,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,2,4,0.378162336,0.378438585,0.269179,0.315647482,0.316602317,0.233721,3/31/2024
EC2,Digital_SPL,6,26,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,18,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,5,1,0.548115108,0.54420614,0.542659,0.462672096,0.46353567,0.46623,3/31/2024
EC2,Digital_BCL,6,25,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,21,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,16,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,26,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,5,2,0.023407098,0.026311872,0.033551,0.015280899,0.017711172,0.027121,3/31/2024
EC2,Digital_BCL,3,24,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,27,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,23,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,9,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,12,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,25,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,19,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,5,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,18,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_BCL,2,19,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,20,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,27,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,20,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,20,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,16,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,18,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,19,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,3,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,14,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,17,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,4,1,0.315703149,0.324664671,0.381008,0.312370179,0.321817373,0.374405,3/31/2024
EC2,Digital_SPL,1,3,3,0.798603736,0.792654821,0.81177,0.803554378,0.796994315,0.816746,3/31/2024
EC2,Digital_SPL,3,10,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,8,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,25,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,6,3,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,20,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,22,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,8,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,24,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,26,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,15,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,10,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,12,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,21,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,10,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,6,1,0.108048975,0.108048975,0.109714,0.011162044,0.012107592,0.012629,3/31/2024
EC2,Digital_BCL,2,14,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,13,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,8,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,3,3,0.842129377,0.834448911,0.878348,0.836666416,0.828237798,0.876367,3/31/2024
EC2,Digital_SPL,6,20,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,3,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,21,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,4,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,20,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,5,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,2,4,0.965650256,0.964368488,0.974496,0.963605837,0.961320209,0.973378,3/31/2024
EC2,Digital_BCL,6,9,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,17,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,14,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,18,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,13,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,6,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,7,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,20,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,23,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,11,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,15,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,16,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,10,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,5,1,0.179563797,0.202331494,0.254665,0.188729521,0.217648934,0.268474,3/31/2024
EC2,Digital_BCL,2,7,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,23,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,3,4,0.013784899,0.016362054,0.0156,0.012348409,0.015271079,0.01581,3/31/2024
EC2,Digital_BCL,12,9,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,24,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_BCL,6,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,14,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,21,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,25,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,25,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,3,5,2,0,0,0.000076,0,0,0.000119,3/31/2024
EC2,Digital_SCL,12,17,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,19,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,8,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,9,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,5,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,16,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,16,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,22,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,22,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,16,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,17,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_PYL,24,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,22,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,31,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,17,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,8,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,16,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_PYL,12,2,4,1,1,1,1,1,1,3/31/2024
EC2,Digital_RCL,4,3,3,0.084738962,0.084539771,0.06731,0.003736856,0.003664282,0.001621,3/31/2024
EC2,Digital_PYL,24,5,1,0.934782609,0.934782609,0.943183,0.934782609,0.934782609,0.943183,3/31/2024
EC2,Digital_EAL,9,4,1,0.795600463,0.794820717,0.779936,0.795600463,0.794820717,0.779936,3/31/2024
EC2,Digital_SPL,12,5,2,0.163196963,0.176311843,0.17865,0.1245565,0.135946895,0.154828,3/31/2024
EC2,Digital_SPL,6,12,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,8,3,2,0.151452282,0.151452282,0.136783,0.151452282,0.151452282,0.136783,3/31/2024
EC2,Digital_SPL,6,25,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,24,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_EAL,6,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,14,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,10,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,6,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,2,4,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,3,3,3,0.006582636,0.006850003,0.004027,0.004273121,0.004933627,0.003033,3/31/2024
EC2,Digital_SPL,24,3,3,0.963989127,0.95594547,0.961308,0.961406518,0.945868946,0.953029,3/31/2024
EC2,Digital_BCL,2,23,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,9,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,18,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,25,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,23,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,28,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,18,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,9,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,25,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,10,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,18,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,27,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,22,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,15,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,20,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,14,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,23,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,17,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,30,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,4,1,0.395586696,0.403195683,0.492352,0.389952124,0.403974867,0.498176,3/31/2024
EC2,Digital_BCL,12,16,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,18,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,25,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_EML,60,11,1,0.043478261,0.043478261,0.015696,0.043478261,0.043478261,0.015696,3/31/2024
EC2,Digital_SPL,3,20,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,6,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,13,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,5,2,0.001477735,0.003138495,0.001415,0.001519074,0.00308211,0.001204,3/31/2024
EC2,Digital_BCL,3,18,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,16,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,28,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,24,5,0,0,0,0,0,0,3/31/2024
