pt_date;pd_segment;tenor;odr_loan
8/31/2023;Digital_EML;25;0
8/31/2023;Digital_KPL;97;0
8/31/2023;Digital_KPL;153;0
8/31/2023;Digital_KPL;85;0
8/31/2023;Digital_KPL;53;0
8/31/2023;Digital_KPL;65;0
8/31/2023;Digital_KPL;54;0
8/31/2023;Digital_KPL;34;0
8/31/2023;Digital_KPL;102;0
8/31/2023;Digital_KPL;116;0
8/31/2023;Digital_KPL;14;0
8/31/2023;Digital_PYL;6;0
8/31/2023;Digital_EML;60;0
8/31/2023;Digital_KPL;67;0
8/31/2023;Digital_KPL;83;0
8/31/2023;Digital_KPL;50;0
8/31/2023;Digital_KPL;57;0
8/31/2023;Digital_KPL;144;0
8/31/2023;Digital_EML;23;0
8/31/2023;Digital_AKL;9;0.000379723
8/31/2023;Digital_RCL;1;0
8/31/2023;Digital_KPL;25;0
8/31/2023;Digital_KPL;176;0
8/31/2023;Digital_EML;36;0
8/31/2023;Digital_KPL;46;0
8/31/2023;Digital_EML;26;0
8/31/2023;Digital_PYL;18;0
8/31/2023;Digital_KPL;38;0
8/31/2023;Digital_KPL;143;0
8/31/2023;Digital_KPL;71;0
8/31/2023;Digital_KPL;82;0
8/31/2023;Digital_SCL;6;0.063460585
8/31/2023;Digital_KPL;120;0
8/31/2023;Digital_EAL;4;0
8/31/2023;Digital_KPL;141;0
8/31/2023;Digital_KPL;30;0
8/31/2023;Digital_KPL;75;0
8/31/2023;Digital_KPL;119;0
8/31/2023;Digital_KPL;47;0
8/31/2023;Digital_KPL;96;0
8/31/2023;Digital_KPL;29;0
8/31/2023;Digital_EAL;2;0
8/31/2023;Digital_KPL;74;0
8/31/2023;Digital_KPL;80;0
8/31/2023;Digital_SPL;12;0.076309094
8/31/2023;Digital_KPL;179;0
8/31/2023;Digital_KPL;19;0
8/31/2023;Digital_SCL;12;0.108568951
8/31/2023;Digital_KPL;32;0
8/31/2023;Digital_AKL;2;0
8/31/2023;Digital_KPL;24;0
8/31/2023;Digital_KPL;91;0
8/31/2023;Digital_KPL;48;0
8/31/2023;Digital_KPL;62;0
8/31/2023;Digital_KPL;128;0
8/31/2023;Digital_KPL;164;0
8/31/2023;Digital_KPL;130;0
8/31/2023;Digital_BCL;3;0.05474016
8/31/2023;Digital_KPL;140;0
